,tweet,label
4609,"There is SO MUCH football content on the @keepupau platforms at the moment. 

Our crew in Qatar are bringing you every angle of the #WorldCup2022. 

World Cup hub: https://t.co/PdKXsr48Rp

Download the KEEPUP app: https://t.co/MKLsQp91jk https://t.co/BgZqQnmxav",sport
5333,"Hayya..Hayya ( Better Together ). Official Song for FIFA World Cup Qatar 2022.
#QatarWorldCup2022 #Qatar2022    #FIFAWorldCup    #FIFAWorldCup2022 #OpeningCeremonyWorldCup2022 #worldcup2022 #doddyjasman #stadium #football #messi #ronaldo #PialaDunia2022 https://t.co/ZjHcDOmiEO",sport
6343,"But , though the world scouts at us whale hunters , yet does it unwittingly pay us the profoundest homage ; yea , an all - abounding adoration !",other
8244,There may be others doing what she did *T*-1 . '',other
8205,The task can be helped by definite efforts to raise the values of agricultural products and with this the power to purchase the output of our cities .,other
2191,Bin Laden Wanted To Kill Obama So ‘Totally Unprepared’ Biden Would Be President https://t.co/sq9RdogTt5 #JoeBiden #UsamabinLaden via @AliciaFixLuke,politics
974,"@atrupar The definitive Trump book! “The author’s biting use of humor is like the proverbial ‘spoonful of sugar’ to ‘help the medicine go down.’” 1700 references. Please share.
https://t.co/QPTNT01xi8
#Trump #trumpbook #biden #bidenharris2020",politics
308,"TOO FUNNY!  @KamalaHarris responds when @maddow asks:  ""Could you see the fly?""

#Pence #Trump #Biden #Harris #COVID19 #flygate 

https://t.co/r4NhCRLJTU",politics
340,"Dont have to tell me your pronouns, I can tell by the way you dress 

 #BidenHarris2020
#VOTE
#LGBTQIApride 
#WearAMask 
#JoeBiden",politics
2849,"@Connie1128 @KamalaHarris “No vaccine for racism “
✅Lowest unemployment for minorities 
✅$ to “Historical black” colleges &amp; universities
✅”First Step” program instituted to try an undue racist @#JoeBiden crime bill
@realDonaldTrump is 20 steps ahead of you @KamalaHarris #DNC2020 
#Trump2020Landslide",politics
1199,"Twazis says they blocked NY Post's #HunterBiden story cuz they block stories with stolen info.

Let's test their theory &amp; #Leftist agenda in protecting #Biden with the story by the #NYPost on STOLEN secret audio tapes of #Trump!

#LiberalPrivilege #MAGA
 https://t.co/bWriPoqI0d",politics
1702,Reuters/Ipsos #poll shows #Trump moving into statistical tie with #Biden in #Florida https://t.co/NwOQ742Ud5 #Election2020 #ElectionDay #politics #America #USA #Debate2020 #economy #virus #health #COVID__19 #growth #washington #whitehouse #markets #dollar #Fed #rates #recovery,politics
5486,Jio cinemas was lagging so I bought voot subscription to watch #WorldCup2022 match and realised voot has cancelled telecast of fifa ... pathetic from Viacom.,sport
4374,Qatar earning a penalty in the first 15 tells me all i need to know about what kind of guys they are #WorldCup2022,sport
3395,We'll see the referee come out with a Rolex watch on in the second half. So much bribery lol #QatarWorldCup2022 #worldcup #QATECU #WorldCup2022 https://t.co/xrklnIhCVA,sport
4631,The opening #match of #WorldCup2022 ended in disappointment for #Qatar. A first-half brace from striker @EnnerValencia14 was enough for #Ecuador to comfortably see off World Cup 2022 hosts. https://t.co/5IfmPxU1ig,sport
4866,This Qatar team is an absolute joke ! #WorldCup2022,sport
3445,"It's only day 1, but the hero of the World Cup has emerged.

Mocking the country that bribed its way into hosting and allowed the deaths of 6,500 migrant workers is always a win.
#WorldCup #WorldCup2022 

https://t.co/SOBtAo8abr",sport
5911,Qatar 🇶🇦 players are so rough and they are targeting 1 player. Unsportsmanlike #WorldCup2022,sport
6823,"I like a fine prospect , but not on picturesque principles .",other
2763,"Just to refresh everyone's memory of Joe bragging about getting the prosecutor fired. #BurismaGate #Burisma #Biden If the emails newly discovered are legit, you will have a lot of explaining to do @JoeBiden #lucyexplaining
#paytoplay #UkraineGate https://t.co/OBne55rhbq",politics
8387,There is another little item about Gamming which must not be forgotten here .,other
7363,"All that I had to do , was to avoid you both .",other
6084,Burn her !,other
6924,"But soon my line was out ; and following it back , I emerged from the opening where I entered .",other
2217,#JoeBiden onlt wants us to have jobs so dems can use us middle class to foot the bill for all the Socialist programs they're planning on bc just taking the Billionaires' and Corp's $ ain't gonna do it. U think Pelosi et al r giving up their $? Not a chance. Think about it.,politics
5235,"Ecuador's forward Enner Valencia (L) celebrates with Ecuador's defender Pervis Estupinan after he scored his team's second goal.

#FIFAWorldCupQatar2022 #FIFAWorldCup #WorldCup2022 #Qatar2022 https://t.co/CscgcO8iFc",sport
1689,@TwitterSafety You are still blocking it #Biden #Election2020 https://t.co/TcTRvS7pkN,politics
4635,Who is watching the World Cup now and multi tasking on twitter at the same time? 😆 #WorldCup2022 #Qatar2022,sport
1392,"Hi, I am a #Graphic #designer #ÉAMANHÃ #melanie #Biel 
#PROUDOFHARRY #Mariano #Atlético #Iowa #AddisonRae 
#IceCube #Dexter #Yoshi #Parler #Barron #billie #TwitterandFacebook #JohnLegend #Wall #Maguire #Jorgensen2020 #practice2 #BillboardTNT #Biden #AMEnakhe #EndSarsNow https://t.co/28ZKpsNpl9",politics
2425,I voted yesterday! Please vote! #TrumpAttacksBlackWomen #Trump2020 #TrumpIsALaughingStock #Trump #COVIDIOTS #COVID19 #COVID #BidenTownHall #BidenHarrisToSaveAmerica #Biden #VOTE #VoteBlueDownBallot #VoteBlueToSaveAmerica #ACBHearings #GOP #GOPHypocrisy #BarronTrump #BoycottNBC https://t.co/6HV6NwCFYA,politics
701,@kylegriffin1 Time to INVESTIGATE the #BIDEN’s and everyone falsely reporting or not reporting on them #KyleGriffin1 #CorruptDemocrats  destroying America,politics
400,"If you are for #Biden, but have not voted yet, but plan to, please watch this #american #citizens #BlackTwitter #BlackLivesMatter #Georgians #USA #VOTE #VoteBidenHarris2020  #BidenHarrisLandslide2020
https://t.co/dirilBQbgi",politics
593,Yo @IngrahamAngle Every day imbecile #joebiden confirms that he's a mentally retarded corrupt lying POS  unfit to serve as O's lawn boy  #tcot #pjnet #kag #lnyhbt #wakeupamerica #maga2020,politics
6326,How the public debt is to be paid or specie payments resumed is not so important as that a plan should be adopted and acquiesced in .,other
1505,Go do a search #NewYorkPost &amp; #HunterBiden and you can read the news article that #Twitter is #censoring Twitter will not let me post the story.  #COVID19 #Ukraine #JoeBiden #YouAintBlack,politics
7228,"--"" THE WHALE AND HIS CAPTORS , OR THE WHALEMAN ' S ADVENTURES AND THE WHALE ' S BIOGRAPHY , GATHERED ON THE HOMEWARD CRUISE OF THE COMMODORE PREBLE .""",other
640,"@ProudSocialist I've had it with born-again lefties who think they somehow know more than the combined wisdom and political commitment of @BernieSanders, @noamchomskyT, @NaomiAKlein, @medeabenjamin, @normansolomon, @lsarsour, @RBReich, @RoKhanna, @AOC, @CornelWest and others re #Biden vs #Trump.",politics
2087,"Amy Coney Barrett again warded off hissing, fang laden, &amp; venom spewing Democrats today. 

It’s now just a mere few days until she’s confirmed as: 

Amy Coney Barrett- United States Supreme Court Justice 

Rudy Garrison Keillor Ice Cube #censorship #Trump2020 #Biden #BidenHarris",politics
5093,@steveburgess1 😂🤣😂you boob!😂🤣😂 #WorldCup2022,sport
705,"Twitter is banning users from sharing the New York Post's bombshell report that Hunter Biden set up a meeting between his father and a Ukraine executive.

Read more:https://t.co/GH0PbWuwpS

#Biden #NewYork #Ukraine #Bombshell 

Source:@WesternJournal https://t.co/OdigYJasur",politics
1607,It’s called censorship.  Unacceptable. #Election2020 #Biden https://t.co/4aXMGD5tq7,politics
2216,#DemocratsAreDestroyingAmerica #Biden caught RED HANDED SELLING INFLUENCE https://t.co/6gEeubSlef,politics
2619,Usa elections ? #usa #trump #biden #warrenellis #freedom https://t.co/xBb5owWSa6,politics
6535,DES daughters and other victims of drugs would be better off if their cases were taken *-1 out of the courts .,other
2354,"@mslauralibrary @realDonaldTrump @IvankaTrump @jaredkushner @WhiteHouse @Strandjunker Joe ripped off USA

Riding The Dragon - #Biden's Chinese Secrets
https://t.co/Nddk5ITWF9

#Ukraine Democrats Russia Part 1:
https://t.co/foHQpqsN51

Part 2: Democracy Dies In Darkness
https://t.co/aqRRRHfgpI

Part 3: Democrats Hydra
https://t.co/hiNUS5bq8m",politics
7844,anybody from wisconsin ?,other
5162,"#idioms
out of this world = extremely good:
e.g. What a restaurant - the food was out of this world!
#امتياز_للترجمة_المعتمدة
#EnglishLanguage 
#اللغة_الانجليزية #learnenglish #learn #learning 
#WorldCup #FIFAWorldCup #FIFAWorldCup2022 #WorldCup2022 #translation #translate https://t.co/N6Kr33ChBq",sport
8473,"And , if you think you got a nasty taunting this time , you ain ' t heard nothing yet , dappy English k - nnniggets !",other
469,@wikileaks We need you badly to save us from #JoeBiden,politics
7989,"Oh , she is a naughty person , and she must pay the penalty .",other
1122,"#ABC-tv has got to ramp up #Biden's TownHall.
24 hour ads, all media.......... show NBC........",politics
5618,Did anyone expect #Qatar to keep its word about anything let alone show respect for Jews and Judaism? #WorldCup2022 losers. https://t.co/WkQQT1Dc7z,sport
8917,They belong to a group of 15 ringers -- including two octogenarians and four youngsters in training -- who *T*-222 drive every Sunday from church to church in a sometimes-exhausting effort * to keep the bells sounding in the many belfries of East Anglia .,other
5673,"Qatar are so bad they would be  battered even of they bought VAR, the ref and half the opposition #WorldCup2022",sport
7948,BOOK III .,other
5311,"#WorldCup2022 is off to a wild start with Ecuador's massive W against the home team 🦈 

Who are you rooting for?

This may be a controversial Cup, but there's no denying the positivity of people around the world circling up around a shared passion ✨✨✨ https://t.co/3uFhchYrbX",sport
3641,#WorldCup2022  lmao https://t.co/1le60d7XUk,sport
575,"@realDonaldTrump No doubt...On January 20th, 2021, President #JoeBiden should appoint a special counsel to investigate &amp; prosecute the crimes of racist, pathological liar, corrupt criminal #donaldtrump.
#TrumpHasCovid
#TrumpCorruption
#TrumpIsACriminal
#TrumpIsAPos
https://t.co/jgp0CbiwVz",politics
2440,I must say these nightly visuals w/ #Biden speaking to small groups social distanced in these big circles is not particularly inspiring.  https://t.co/4ViT27lntA,politics
1688,#JoeBiden knew about #HunterBiden and Ukrainian bribe,politics
4292,Qatar started the 2nd a bit more lively! How many sheiks do you figure went into the dressing room and how many kicked the trash can!! 🧐😂🤣⚽  #CFMTL.   #WorldCup2022,sport
4087,"LADIES AND GENTLEHMEN, ITS MATCHDAY #WorldCup2022",sport
4464,"Is Qatar really playing today? I don’t think they have shot at goal once in the game ☹️ 
Ecuador doing their game and winning clearly as no opposition #WorldCup2022 #FIFAWorldCup",sport
3335,Viva Ecuador ! 2 - 0 ! From Turkey with love .  #QatarWorldCup2022 #WorldCup2022 #WorldCup https://t.co/hxW6QbzrPg,sport
6201,"Clap eye on Captain Ahab , young man , and thou wilt find that he has only one leg .""",other
7318,"In the interview at headquarters yesterday afternoon , both men exuded confidence and seemed *-1 to work well together .",other
1875,@realDonaldTrump #Biden should just own it and flip #Trump the bird 🖕🏼,politics
7301,"At that moment in one of the intervals of profound darkness , following the flashes , a voice was heard at his side ; and almost at the same instant a volley of thunder peals rolled overhead . """,other
4366,#mex #USA lesss goooo!! #WorldCup2022,sport
1420,"Cocaine-laced cigarettes, crack, and vodka binges: Hunter Biden details his drug and alcohol abuse #JoeBiden shouldn’t have run for Presidency he should have put his family first.JFC this is disgusting  https://t.co/e5a1G5DeiD",politics
2960,"The one and only time I will share a Nickelback song.

Like, ever.

🤣😂🤣

#hunter #biden https://t.co/9LpD1ssHMM",politics
6605,"I owe such a grudge to myself for the stupid , rascally folly of my own heart , that all my past sufferings under it are only triumph and exultation to me now .",other
3499,"A moment when words fail. You are the embodiment of perfection jk. I am very proud. 💜✨👑
#DreamersbyJungkook 
#Dreamers2022 
#지구에서년지성아_환영해 
#WorldCup2022 https://t.co/TXdAdFlEea",sport
190,WonderIf #VoteBlue2020  wonder #LiarBiden willB asked aboutHis #BigTime #lie that cameOut #2day thanks 2 t #HunterBidenEmails Oh #JoeBiden will U atLeast do the #right thing &amp; GIVE #UkraineGate  their MONEY Back U2 #HunterBiden #BidenGate is #Now unraveling 4 t #BidenCrimeFamily https://t.co/rwizVkbiAX,politics
8936,"The Oct. 13 plunge was triggered *-72 not by program traders , but by news of the unraveling of the $ 6.79 billion *U* buy-out of UAL Corp .",other
6859,"This ended , in prolonged solemn tones , like the continual tolling of a bell in a ship that is foundering at sea in a fog -- in such tones he commenced reading the following hymn ; but changing his manner towards the concluding stanzas , burst forth with a pealing exultation ...",other
3732,Goal! Ecuador!!! 3-0 (2-0 with VAR Ref who got paid off 1-0). Valencia!!! 🇪🇨 #WorldcupQatar2022 #WorldCup2022,sport
6629,To us as a people it has been granted to lay the foundations of our national life in a new continent .,other
7497,"I was going to ask him some further questions concerning Ahab , when we heard a noise on deck . """,other
2684,"Watch ""'Sleepy Joe' Biden stumbles through second Democratic debate"" on YouTube https://t.co/k6Jjm6mGJZ #biden thought Trump would have ""8 more yrs"" lol",politics
6471,"There is a population of eight or nine thousand persons living here in the sea , adding largely every year to the National wealth by the boldest and most persevering industry .""",other
4355,The @FIFAWorldCup is finally here!! This is going to be great #WorldCup2022 ⚽️ 🍂🏆,sport
4630,@robreiner aren’t you leaving again? #Trump2024 #trumpisback #WorldCup2022 #BidenFlation #meathead https://t.co/edq69g6aib,sport
6459,"Stop , now ; didn ' t you say so ?""",other
8446,"Americans have ever been a restless , questing , hopeful people , and we must bring to our task today the vision and will of those who came before us .",other
4154,"join us tomorrow at Downtown Redzone doors open at 10:45am 
Game starts at 11am 
We will be raffling off a pulisic World Cup jersey at the watch party 
#Bakersfield 
#WorldCup2022 
#usa https://t.co/EA7eVk332W",sport
8887,"Marianne began now to perceive that the desperation which had seized her at sixteen and a half , of ever seeing a man who could satisfy her ideas of perfection , had been rash and unjustifiable .",other
3539,#WorldCup2022 #EcuadorvsQatar Seems Qatar entire team was busy building the stadiums . They forgot to practice football 🤣😜,sport
727,"I highly doubt #HunterBiden would have remained on the burisma board until last fall unless #JoeBiden had attended the meeting in question.  
Oh, and we have Sleepy Joe on tape admitting to his involvement.",politics
1608,Living for @AllisonBJanney haircut #JoeBiden https://t.co/uDglLWkYzh,politics
2576,"@realDonaldTrump No matter what, Joe Biden will win and you lose! #JoeBiden",politics
5780,"#Ecuador #Qatar #WorldCup2022 
The referee right now: https://t.co/P8uKw3tiGZ",sport
3805,"Qatar is the first host in the history of the FIFAWorldCup to lose the opening match ❌

#FIFAWorldCup #WorldCup2022 #QatarWorldCup2022 #Qatar2022 #FIFAWorldCup2022 https://t.co/8zIaFMnols",sport
7338,"So seated like Ontario Indians on the gunwales of the boats , we swiftly but silently paddled along ; the calm not admitting of the noiseless sails being set .",other
5018,"@England are you at this #WorldCup2022 to win it or to make a stance for racism and gays ???? 
It’s a complete shambles!!
We will fall early because of this shit pc approach!! 😡
#FIFAWorldCup",sport
5552,"""To be able to walk away World Champions is even better"" 🏆

Ben Stokes reflects on England's incredible T20 World Cup win and looks ahead to what's next ⏩ https://t.co/LGoGflsWzm 

#slogover #rohitsharma𓃵 #worldcup2022 #dhoni #kohli",sport
7980,"The market again showed little interest in further evidence of a slowing U.S. economy , and traders note that the market in recent weeks has taken its cues more from Wall Street than U.S. economic indicators .",other
3540,"FIFA photoshoot for the Black Stars 🇬🇭
#RepublicSports 
#WorldCup2022 
#QatarWorldCup2022 #football #worldcup  

Dede Ayew Habibi Hearts of Oak Russia 2018 Kwabena Yeboah Iran https://t.co/QznsnylIbs",sport
4945,Seninle gurur duyuyoruz Jungkook 💜  We so proud of you 💜 Everything is so good #DreamersbyJungkook #WorldCup2022 #JungkookAtFIFAWorldCup https://t.co/aSvDztpj9U,sport
3285,New #BarChat #CollegeFootball #CFP #NFL #NYJets #NYGiants #MLB #AaronJudge #WorldCup2022 #PGATour2K23 #TaylorSwift and more...https://t.co/BRkiq0bjJM https://t.co/bdBZp1bGpI,sport
6997,"Besides , from the ashes of the burned scraps of the whale , a potent lye is readily made ; and whenever any adhesiveness from the back of the whale remains clinging to the side , that lye quickly exterminates it .",other
1532,"How many feel that America's #DOJ, Department of Justice, has become Trump's personal police force? 
#America #democracy #RuleOfLaw #BillBarr #USA #JoeBiden #politics",politics
5346,"Watch what Enner Valencia's FIFA World Cup opening goal for looked like from right behind the goal 🇪🇨  #FIFAWorldCup
#WorldCup #WorldCup2022
#BreakingNews #Qutarworldcup #Ecuador #EcuadorvsQatar #ECU  https://t.co/yQrsVVn976",sport
1274,"If #JoeBiden gets 270 #ElectoralCollege votes on election night. is #trump gonna declare election over before #VoteByMail results are in? 

Of course not.",politics
1536,"Bad Decisions: The Joe Biden Story
Re-airing 11:00 PM est

#JoeBiden spent almost a half-century at the very top of Washington Politics. An experienced insider, he also became known for some of the WORST DECISIONS EVER MADE. #KamalaHarris #VOTE #MAGA 

https://t.co/kixih0Y7e6 https://t.co/X7IE4MiT2e",politics
7825,"and from his wife ,"" sighed Mayhew ; "" but let me have it .""",other
1589,"@TwitterSafety @Twitter @RecIaimTheNet This is serious interference and censorship in an ongoing democratic election Twitter! What proofs do you have that this is ""Hacked Materials""?
#news #politics #censorship #Election2020 #election #Biden  #Trump https://t.co/cYQmAyVizU",politics
8591,"`` The public did n't come to the market *-1 to play a game ; they can go to Off-Track Betting for that , '' says 0 *T*-2 A. Brean Murray , chairman of Brean Murray , Foster Securities , a traditional money management firm .",other
7404,Last year Commonwealth Edison had *-1 to refund $ 72.7 million *U* for poor performance of its LaSalle I nuclear plant .,other
7022,Is ' t a riddle ?,other
3907,"Did Trump tweet today?
#WorldCup2022",sport
5130,@Qatarworldcuphd Qatar you make us proud 🙏🏻#WorldCup2022 #WorldCup,sport
5290,Qatar are a terrible team #Qatar2022 #WorldCup2022,sport
7379,"Oh , Pip !",other
2677,"#RegulateBigTech
#RegulateSiliconValley 
#Google #Twitter #Facebook 
End #AntiTrust #Exemption 
Break up the #BigTech #Monopolies 
#RedChina Owns #SiliconValley 
#RedChina Owns #Biden 
#HunterBidenChinaPayoff 
#BillionAndHalf
#Burisma #Ukraine Corruption 
#BidenFamilyCorruption https://t.co/e1Q4uAFqov",politics
1022,So the #Biden and the #Ukrainian leaked emails showed a scandal and there is no mention of it on #SkyNews or #BBCNews but if it was #Trump it would be reported every 15 minutes #ScumMedia,politics
6485,"Elinor , smiling at the grave and decisive importance of her brother ' s tone , calmly replied , "" The lady , I suppose , has no choice in the affair .""",other
6986,i need to go this summer .,other
7308,"We desire commercial relations on equal terms , being ever willing to give a fair equivalent for advantages received .",other
725,#cnn #NewYorkTimes #biden #trump #covid  https://t.co/8fPoSVCsCZ,politics
8233,"Campbell 's international businesses , particularly in the U.K. and Italy , appear *-1 to be at the heart of its problems .",other
2330,"Rudy G. on the Hunter Biden HDD.  “We have a thousand pictures maybe more, that are anywhere from inappropriate to illegal” #JoeBiden #HunterBiden https://t.co/EYljV4NNoX",politics
2553,"“Facebook, Twitter make editorial decisions to limit distribution of story claiming to show 'smoking gun' emails related to Biden and his son”

I AM NOT SURPRISED 😄
#facebook #twitter #Zuckerberg #Dorsey #censorship #Biden #Ukraine #Burisma

https://t.co/YVItZ3RmUw",politics
7723,"The first , which was what her sister had sent him on their arrival in town , was to this effect .",other
1683,First #trump and his kid @ivankatrump get their brand licensed in China on 🇺🇸 Taxpayers money and not one thi g was done about it. Now you do this? #wtf  #Biden Son-In-Law Advises Campaign on Pandemic Response while Investing in COVID Startups https://t.co/Y9QHbUYd51 via @Yahoo,politics
5754,"Yusuf ndour's  ""Allez Allez"" for france 98 remains my best worldcup theme song. ""Waving flag"" and ""Waka waka"" comes next.

This #WorldCup2022  theme song no be am at all.",sport
7672,"But if she DID , the letter was written and sent away with a privacy which eluded all her watchfulness to ascertain the fact .",other
6000,( turning to Mrs .,other
4883,World cup atmosphere faker than at the stanc 😮‍💨 #WorldCup2022,sport
3339,How good is Valencia 🔥 #WorldCup2022,sport
5098,#Wales gets ready for #WorldCup2022 by kicking Germany's butt in warmups. https://t.co/tHOMjp2Ne0,sport
2234,@washingtonpost #Biden #Ukraine #CrackheadHunter #BurismaBiden https://t.co/CWFjbkLkRe,politics
8967,"But so decided an original start had Derick had , that spite of all their gallantry , he would have proved the victor in this race , had not a righteous judgment descended upon him in a crab which caught the blade of his midship oarsman .",other
5543,"Ecuador 2, Qatar 0. What are our thoughts?? #WorldCup2022 #ChesapeakeChaps #CC #StayChappy",sport
2651,"@GOPLeader From an insider not politically connected: The emails in the NY Post story have been verified -- they’re solid. The Vadym Pozharskyi email address has historical data dating back to 2014. Furthermore, it is registered to the address of Burisma. #HunterBiden #JoeBiden #ObamaBiden",politics
7888,"It exactly answers my idea of a fine country , because it unites beauty with utility -- and I dare say it is a picturesque one too , because you admire it ; I can easily believe it to be full of rocks and promontories , grey moss and brush wood , but these are all lost on me .",other
2451,"Conservative think tank: the Middle Class and the Whole Country will be much better off under #JoeBiden's tax plan. https://t.co/z7rN2OKB5y

#MAGA
#MAGA2020
#MAGA2020Landslide",politics
8963,"Television unit along with Fremantle International , a producer and distributor of game shows of which it recently bought 49 % *T*-1 .",other
5923,Ahem.. Best coverage of #WorldCup2022 is clearly on @fox13seattle https://t.co/xznrIGEls0,sport
3466,"Explanation of Enner Valencia's goal which was disallowed for offside. It wasn't Enner Valencia who was offside, but Michael Estrada. His feet are already more advanced than the goalkeeper. 

#QatarWorldCup2022 
#Qatar 
#FIFAWorldCup 
#WorldCup 
#WorldCup2022 
#Ecuador https://t.co/yLbL2G9rxB",sport
208,#Memes #this #Biden https://t.co/enKUzXobQg,politics
8246,"Only three were left . ""'",other
7435,"Delight is to him , who gives no quarter in the truth , and kills , burns , and destroys all sin though he pluck it out from under the robes of Senators and Judges .",other
4298,"Why are there water breaks? 

#WorldCup #WorldCup2022 https://t.co/uRmKoBZgr0",sport
2877,#testing #COVID__19 #BidenHarris #Biden #2020Election #Trump2020LandslideVictory #BidenCrimeFamily #ThursdayThoughts #KAG2020LandslideVictory #4MoreYears #BidensUnitingUS #DonaldTrump #Democrats https://t.co/YOPWxDVusp,politics
877,#JoeBiden caught in a big #lie #LiesAfterLies  ... WakeUp and join the many many #WalkAway s #WE need U No #America needs U #Now The #Biden being the #President is in your face #deception #Awareness : DECEPTION is #Corruption In this case #evil https://t.co/e9oyHUKwEb,politics
5382,"⚽️ WORLD CUP BETTING! ⚽️
🇺🇸 US PLAYERS WELCOME! 🇺🇸
💵 $250 Sign Up Bonus! 💵

Click Here: https://t.co/KpJjPwrm0D
Enter Code: 3XBOOST250

#SportsBetting #WorldCupBetting #WorldCupBets #SportsBets #WorldCup2022 https://t.co/M54LMcmCYw",sport
2129,"THE WALL STREET JOURNAL 
https://t.co/5ODY7pznVA #r2p #WSJ #NewYork #WallStreetJournal #USA #UE #WallStreet #Macron #Biden #Trump #DowJones #Nasdaq #Coronavirus #Covid19 #Google #Zuckerberg #JeffBezos #Epstein #Facebook #Beirut #RBG #JacobBlake #MikePence #AmyConeyBarrett #RBG https://t.co/CtZAgBVTWQ",politics
4451,It is almost as if the souls of migrant workers wanted that #WorldCup2022,sport
700,"Buy Joe Biden item in my redbubble shop,now!#redbubble #redbubbleshop #redbubbledesign #JoeBiden #BidenHarris2020ToSaveAmerica #BidenHarrisLandslide2020 #BidenHarris2020 #DebateNight #Debate #usa #AntiTrump #PresidentialDebate #tshirt 
https://t.co/F6ZjZTOCzB",politics
4759,"💥💥Win £500, FIFA23, &amp; replica shirt💥💥

See below and enter now…

#WorldCup #QatarWorldCup2022 #WorldCup2022 #QatarvsEcuador #bettingtips #GamblingTwitter #bettingtwitter #competitiontime #COMPETITION #ContestAlert #WIN #Giveaways #giveaway https://t.co/g8PXfSYE7k",sport
8216,I believe in discretion .,other
6349,"yelled the bumpkin , running towards that officer ; "" Capting , Capting , here ' s the devil .""",other
3142,"This is the Qur’anic message of peace that the BBC and ITV decided not to air during the #WorldCup2022 opening ceremony.
How unfair were they ? Till when shall they be in denial 😕 https://t.co/vfNEPxymYp",sport
29,"@YodkeC @USATRUMPMAN1 Show him this 👇  ❌VerseCannon #AustereScholar🙋‍♀️👠💄#Shadowbanned@VerseCannon@KellyO The DNC hopeful and mask supremo #JoeBiden maskless.👇Masks for thee, but not for the #DNC  Marxist overlord Biden. https://t.co/s1XrkihhPk 10/11/20, 12:50 PM",politics
7127,"Seizing the boat - knife , he critically reached within -- through -- and then , without -- the rays of steel ; dragged in the line beyond , passed it , inboard , to the bowsman , and then , twice sundering the rope near the chocks -- dropped the intercepted fagot of steel int...",other
371,@twitter you have crossed the threshold by banning the #biden story. We need our political leaders to shut down big tech misinformation and political manipulation #censorship #twittertechcensors. #lockthemup,politics
8706,ACTION is resisting .,other
8636,"First : Being horizontal in its position , the Leviathan ' s tail acts in a different manner from the tails of all other sea creatures .",other
692,#Biden’s son-in-law advises campaign on pandemic while investing in Covid-19 startups https://t.co/VL2eHxAVNi,politics
7025,"But there is one comfort , my dear Miss Marianne ; he is not the only young man in the world worth having ; and with your pretty face you will never want admirers .",other
1095,"He'd be alive if he wasn't living in a #Democrat run city, in a Democrat state, doomed to a life of drugs, violent crime and using counterfeit money. #GeorgeFloyd #Biden #Lies perpetuate violence. https://t.co/QorNmmUesl",politics
5756,"Qatari players playing like mark from the peep show, bloody useless #WorldCup2022 #FIFAWorldCup https://t.co/NB8Ghizqtj",sport
1998,"THE HERALD
https://t.co/tUHGZclPHf #r2p #TheHerald #HeraldScotland #UE #USA #Macron #Biden #Trump #UK #Queen #FTSE #FTSE100 #NicolaSturgeon #Scotland #Coronavirus #Covid #Sunak #Covid19 #PrinceAndrew #Football #Epstein #PrincessAnne #Beirut #Lebanon #KamalaHarris #DianaRigg https://t.co/EQyxrrKhBa",politics
5081,This is the Ecuadorian goalkeeper in a nutshell #Qatar2022 #WorldCup2022 https://t.co/2vpY8HgrTG,sport
7045,"Now , how is it possible to afford this protection to California and our Pacific possessions except by means of a military road through the Territories of the United States , over which men and munitions of war may be speedily transported from the Atlantic States to meet and t...",other
5205,"Unofficial result: 

Ecuador leading Qatar by 2 Goals. 

32mins passed. 58mins to go. 

Still early to call. 

#WorldCup2022 #FIFAWorldCup #GE15Malaysia",sport
3171,"Ecuador is playing like it's the final of World Cup.
Qatar team looks so weak. #WorldCup2022",sport
2902,Eewwwwww 🦠 sharing #TrumpVirus is🤮#TrumpAttacksBlackWomen #Trump2020 #TrumpIsALaughingStock #Trump #COVIDIOTS #COVID19 #COVID #BidenTownHall #BidenHarrisToSaveAmerica #Biden #VOTE #VoteBlueDownBallot #VoteBlueToSaveAmerica #ACBHearings #GOPHypocrisy #BarronTrump #BoycottNBC https://t.co/ttVADMr024,politics
3153,"@FIFAWorldCup The problem with #WorldCup2022  is we are celebrating #football in a country where being #lgbt is punishable by DEATH

*yet #FIFA say the ""Beautiful Game"" is inclusive 
WTF!!!?
(some advocacy that is 😕🏳️‍🌈) https://t.co/2VeCVZciXS",sport
8479,"He saw God ' s foot upon the treadle of the loom , and spoke it ; and therefore his shipmates called him mad .",other
3487,"I mean the coach for Qatar is Eric ten hag what did you expect 😂😂😂
#FIFAWorldCup #WorldCup2022 https://t.co/PIZn3pGCkg",sport
7878,"And just then I could not hear any more , for my cousin called from below to tell me Mrs .",other
5030,I’m surprised Qatar haven’t offered me money to support them #Qatar2022 #Qatar #WorldCup #WorldCup2022,sport
5554,"World Cup half-time entertainment will make a change, from penalty-kick competitions to local cultural entertainment insist organisers. #WorldCup2022 https://t.co/2O8ZSrsHOo",sport
550,"BREAKING — Twitter Safety account provides info on why they have taken action against #NYPost story / article link that discusses #JoeBiden and his son #HunterBiden.

#Censorship #Facebook #Maga https://t.co/53FSqcW6Cr",politics
2618,"Politics has become 100% corruption because government power has become too big a prize.

Shrink the government, shrink the fighting over control. #biden #trump",politics
4489,LET’S GOOOoooOoo TEAM USA!!! 🇺🇸⚽️ #WorldCup2022 #FIFAWorldCup #USA https://t.co/E6xJvmtMGZ,sport
938,#Biden #Ukraine #Joe #Hunter #Vicepresident #USA #Election2020 #elections https://t.co/k1J2YIgvsP,politics
